Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU43,OUT019,637.54346
FDE24,OUT019,383.27768
FDK50,OUT049,2825.9517
FDG31,OUT045,974.56885
FDC60,OUT045,2044.857
FDL36,OUT013,1496.2252
FDP21,OUT013,3045.5483
FDW16,OUT045,1417.7489
FDX02,OUT017,3946.7847
FDQ58,OUT027,3204.865
FDT51,OUT046,1625.7336
FDD59,OUT049,1400.3489
NCM42,OUT018,1889.651
FDA57,OUT018,970.6197
FDZ48,OUT035,2022.4966
FDE46,OUT045,2441.982
NCZ30,OUT019,302.1193
FDB56,OUT017,2972.0862
FDA25,OUT027,2697.5405
FDD20,OUT013,2177.7578
FDL25,OUT013,1481.405
NCO18,OUT049,3060.3613
FDJ45,OUT017,225.87988
FDR12,OUT035,3437.2036
NCF19,OUT010,45.802994
FDK25,OUT046,2726.7773
NCR17,OUT046,1938.8014
FDC52,OUT046,1916.2094
NCA54,OUT017,3520.2646
FDR45,OUT010,477.80478
NCM19,OUT049,2019.6381
FDF39,OUT027,4805.386
FDX23,OUT049,1438.8221
FDD58,OUT027,2391.1116
FDX28,OUT013,1964.5015
NCD31,OUT013,3098.3542
FDU57,OUT018,2503.0847
FDI27,OUT046,716.28046
NCM42,OUT046,1964.6501
FDD32,OUT027,2089.6467
FDI34,OUT013,3780.5178
NCM29,OUT049,2150.3833
FDG46,OUT018,1363.5137
DRC01,OUT010,302.56622
FDB15,OUT027,5800.3013
NCA17,OUT027,3808.4219
FDF10,OUT046,2514.2988
FDR26,OUT027,4184.775
FDI02,OUT049,1914.5275
NCM54,OUT010,240.34671
FDF14,OUT013,2321.0303
FDJ33,OUT010,485.90433
FDM20,OUT035,4252.213
FDC03,OUT027,5555.2456
NCX05,OUT046,2340.6296
NCM41,OUT027,2554.994
NCU29,OUT010,-148.19705
FDQ59,OUT017,1363.3363
FDH46,OUT010,197.28876
FDH09,OUT013,664.92346
NCD06,OUT045,768.8192
FDC15,OUT035,2237.7761
DRD37,OUT027,1068.154
FDT28,OUT027,3693.5269
FDR28,OUT027,4270.4834
FDT38,OUT017,1197.911
FDV34,OUT027,2059.808
FDY52,OUT035,1030.6218
FDB34,OUT013,1312.0726
DRL23,OUT018,1391.9733
DRB24,OUT046,2334.043
FDJ50,OUT046,860.65686
FDQ49,OUT035,2474.0303
FDP20,OUT035,2134.8215
FDV19,OUT027,3905.132
NCR54,OUT045,2885.4456
FDO09,OUT010,329.6988
FDS57,OUT018,1536.6979
FDN10,OUT049,1960.7128
FDV23,OUT049,2185.822
FDY28,OUT049,4123.9224
DRG51,OUT013,2405.4937
FDD45,OUT019,244.1706
NCL18,OUT027,5177.565
NCM29,OUT013,2230.1921
FDF17,OUT027,5367.038
FDE22,OUT017,2680.201
FDQ22,OUT017,592.769
FDS01,OUT013,3339.72
FDW35,OUT027,827.31036
FDJ33,OUT046,1989.4149
NCF54,OUT035,3251.0618
FDE09,OUT013,1890.5891
NCE06,OUT045,2859.5798
DRH49,OUT049,1345.4413
FDY43,OUT045,2722.9062
NCT05,OUT017,4295.2764
FDZ34,OUT045,3500.68
FDL38,OUT017,1663.3531
FDZ31,OUT017,3389.028
FDR14,OUT035,939.2848
NCN54,OUT049,1236.7721
NCC42,OUT027,3750.742
FDK08,OUT017,1708.5536
FDP59,OUT013,1573.9688
FDV22,OUT035,3050.872
FDD33,OUT035,3070.3113
DRE60,OUT027,7300.882
FDK52,OUT046,2991.864
FDA02,OUT017,2327.2139
FDM56,OUT049,1786.4172
FDE57,OUT035,2431.1624
FDM32,OUT045,1168.1177
NCQ30,OUT027,2993.7737
FDQ27,OUT027,2602.3726
FDT60,OUT027,3220.7317
FDU43,OUT049,3213.1553
NCO55,OUT035,1962.1798
FDG02,OUT045,2363.2495
FDJ28,OUT013,3103.6956
FDP40,OUT045,1510.8428
FDJ38,OUT045,2856.1042
NCC54,OUT017,4051.9407
NCZ41,OUT046,1948.2678
FDK38,OUT019,362.742
FDU52,OUT013,2431.0059
FDC40,OUT046,1195.5803
NCR30,OUT017,1106.136
NCN18,OUT017,1839.8812
FDB50,OUT035,1157.5375
FDG04,OUT013,1920.2046
FDR26,OUT035,2321.3762
NCT17,OUT018,2638.614
FDX35,OUT027,5537.233
FDS12,OUT046,1910.1775
NCZ29,OUT027,3588.455
FDB38,OUT010,730.70166
FDP12,OUT013,450.4656
FDP22,OUT046,728.8681
FDS26,OUT018,4664.6807
FDR52,OUT046,3502.1753
DRJ13,OUT046,3104.5354
FDU48,OUT027,3289.6924
FDE29,OUT035,957.82367
NCT29,OUT049,2010.7991
DRK37,OUT018,4165.4277
FDK55,OUT046,1177.0543
FDR07,OUT046,1059.2595
FDO21,OUT027,5663.852
FDK46,OUT049,6152.614
FDB12,OUT045,1635.1605
FDT31,OUT027,3542.298
FDJ33,OUT045,1874.6649
FDC26,OUT027,3330.6553
NCQ02,OUT045,2334.5408
FDP08,OUT010,826.1861
FDB11,OUT027,5167.728
FDV55,OUT013,2285.9
FDW20,OUT049,1731.2087
NCJ18,OUT019,325.3427
FDC41,OUT018,1096.8892
FDE14,OUT027,2531.604
FDG35,OUT013,2647.78
FDF45,OUT035,852.7879
FDS19,OUT027,2389.472
FDS58,OUT019,485.95847
FDA26,OUT017,4642.088
FDM32,OUT049,1453.312
FDL45,OUT046,2049.873
FDZ55,OUT049,2434.3145
FDY37,OUT049,2432.7063
FDO46,OUT046,2979.8137
FDQ60,OUT046,2088.485
FDA19,OUT018,1718.4093
FDL15,OUT046,2391.1318
FDM10,OUT018,2637.0503
NCL05,OUT017,720.73535
DRK49,OUT010,431.6529
NCE18,OUT027,6675.2075
FDG40,OUT049,558.2132
DRI59,OUT045,3979.5762
FDK28,OUT035,3459.5208
NCD06,OUT019,-28.190504
FDO11,OUT019,179.6221
FDK27,OUT046,1903.2288
FDT43,OUT027,1745.7445
FDD38,OUT018,1176.4502
FDA16,OUT049,4297.8486
FDL14,OUT027,4018.7324
NCM17,OUT049,608.51086
FDD20,OUT045,1946.4601
FDA40,OUT045,1445.7783
FDL43,OUT045,1179.5663
FDV15,OUT045,1635.1598
FDE52,OUT046,1345.1675
NCL17,OUT010,589.3753
NCJ31,OUT045,3460.136
FDR60,OUT045,963.73047
NCA18,OUT035,1753.8412
FDS21,OUT027,1732.3097
FDW09,OUT035,1513.2456
FDL26,OUT035,2880.8591
FDS47,OUT018,1220.4535
FDC39,OUT046,3321.8313
FDT51,OUT035,1756.5598
FDK40,OUT035,3699.5024
NCG19,OUT045,3521.4216
FDZ07,OUT046,899.47754
FDF08,OUT027,2543.3613
FDO04,OUT013,855.3466
FDK41,OUT018,1300.14
FDP15,OUT049,6337.2666
NCD43,OUT018,1322.7394
NCP18,OUT013,2484.5403
FDZ51,OUT046,1631.2834
DRH13,OUT035,1299.1005
FDF38,OUT045,534.0661
NCI43,OUT045,733.7225
FDM38,OUT027,1742.9984
FDS03,OUT013,1208.079
DRJ47,OUT017,2826.4714
FDT50,OUT010,77.868484
FDV02,OUT046,2915.7546
NCG18,OUT017,1333.47
FDW52,OUT046,2675.8242
FDS40,OUT035,463.10614
FDN31,OUT017,2833.5154
FDA37,OUT045,1556.1093
FDA15,OUT046,4125.1396
FDL39,OUT046,2601.5374
FDJ53,OUT045,1834.6261
FDX22,OUT013,3871.0273
NCZ42,OUT045,4620.455
FDD56,OUT027,4622.102
FDD40,OUT017,3785.832
FDS50,OUT013,3589.4146
NCN14,OUT013,3294.506
FDT15,OUT013,2724.967
NCS18,OUT027,2797.0264
NCO26,OUT010,982.3166
FDF58,OUT018,772.75244
NCB19,OUT013,1373.9215
FDH26,OUT017,2269.382
DRB24,OUT027,3847.2812
FDA49,OUT018,1104.8403
FDB32,OUT045,1182.1473
FDI36,OUT017,3847.1428
NCA17,OUT010,414.33594
FDH22,OUT013,1652.0748
NCM26,OUT018,2324.425
FDT15,OUT027,5196.544
FDB16,OUT018,1132.9402
NCP54,OUT027,3401.667
FDJ36,OUT013,1746.7014
FDO28,OUT045,1809.9846
FDU09,OUT013,891.8477
FDF29,OUT017,2049.6897
FDY08,OUT013,2048.9233
DRJ59,OUT018,124.79476
FDT23,OUT027,2271.2239
FDU15,OUT018,392.97174
FDT47,OUT013,1562.4296
FDI53,OUT019,758.6401
FDR59,OUT018,3308.0044
FDD53,OUT035,735.1205
FDY51,OUT017,3391.3994
FDT04,OUT049,665.3842
FDU51,OUT049,2781.5608
FDG14,OUT035,2947.7473
NCU06,OUT045,4658.2183
DRG25,OUT046,3204.7073
DRH49,OUT035,1242.6293
FDN15,OUT035,2285.282
FDL43,OUT018,775.66797
NCT18,OUT049,3924.7175
NCB31,OUT013,3058.5981
FDK57,OUT035,1945.141
FDY04,OUT019,488.8633
NCP54,OUT046,2469.7178
FDF41,OUT013,3599.9248
FDM01,OUT045,1809.4393
FDW03,OUT045,1855.2941
FDF28,OUT045,1803.2557
FDY37,OUT017,2427.2368
FDQ03,OUT017,3172.4814
FDP51,OUT027,2829.0981
FDJ40,OUT017,2130.8542
FDC32,OUT049,1313.7958
DRI49,OUT027,2031.269
NCW54,OUT017,1302.2793
FDF09,OUT017,534.6439
FDP45,OUT018,2807.6914
DRJ23,OUT018,2868.0688
FDS59,OUT017,2201.7021
FDY08,OUT046,2228.5815
FDX16,OUT049,2410.8738
FDY16,OUT018,3254.7783
FDK32,OUT035,2808.556
FDQ22,OUT013,577.7444
NCC31,OUT018,1878.6003
FDG58,OUT049,2204.5144
DRF48,OUT013,2628.8362
DRH36,OUT049,1143.4259
NCR30,OUT035,1215.3881
FDB03,OUT019,522.25336
FDZ28,OUT027,3700.2205
FDR35,OUT017,3329.8435
DRD15,OUT027,4862.2246
FDJ33,OUT019,288.34204
FDA56,OUT010,282.76602
FDP56,OUT046,689.2032
NCT30,OUT046,820.15216
FDK15,OUT017,1655.5538
FDH44,OUT018,2233.6587
FDV01,OUT013,2331.1177
DRG03,OUT017,2418.418
FDG50,OUT027,2320.3562
FDR16,OUT010,44.225174
FDZ60,OUT046,1282.0996
DRG03,OUT045,2350.5374
FDS56,OUT018,4965.1396
FDU33,OUT045,960.155
DRD27,OUT035,1802.6168
FDW22,OUT046,3687.9363
DRA24,OUT045,2354.0947
FDF38,OUT049,645.51514
FDX48,OUT013,2293.2556
FDS58,OUT018,2609.623
FDC32,OUT046,1352.254
NCQ29,OUT045,3635.246
DRK39,OUT018,1011.2189
NCS38,OUT017,1849.2411
DRO47,OUT013,1414.454
DRG27,OUT027,1008.7241
FDC57,OUT027,6256.252
FDS55,OUT046,2585.197
NCJ06,OUT018,1837.7036
FDO01,OUT019,387.8538
NCM55,OUT045,2299.1458
FDC52,OUT049,2075.3096
FDQ15,OUT045,1130.3278
NCT30,OUT027,1541.7107
NCR42,OUT027,901.0943
FDD28,OUT035,656.0049
FDQ34,OUT049,1726.9805
FDZ12,OUT027,3125.973
DRE13,OUT019,234.5628
NCN07,OUT019,421.88934
FDM28,OUT035,3339.261
FDI10,OUT017,3032.1797
FDQ25,OUT013,2248.9932
FDA38,OUT010,-260.33667
DRI13,OUT049,4060.4343
FDY20,OUT027,2809.587
NCZ53,OUT035,3341.2666
NCM31,OUT013,2750.2783
DRB01,OUT017,3549.6326
DRF37,OUT046,3998.0217
NCF42,OUT049,2759.9954
FDF16,OUT018,2663.3132
FDB41,OUT013,871.232
FDR34,OUT013,4971.5977
FDR15,OUT018,2321.9954
NCV42,OUT019,119.112625
FDW51,OUT035,4697.4263
FDU36,OUT017,1528.8915
FDX60,OUT049,1483.1852
FDY03,OUT035,1863.0148
FDW55,OUT045,3697.2136
FDT01,OUT010,785.29297
FDG58,OUT013,2207.6248
FDK21,OUT017,5885.603
NCS41,OUT019,130.20784
FDS10,OUT045,3147.1162
NCT53,OUT046,2490.0334
FDJ28,OUT018,2478.2344
FDX44,OUT045,1257.4506
FDT20,OUT018,484.62476
FDO44,OUT017,1025.5333
NCX17,OUT049,5058.18
FDY01,OUT017,1894.494
FDJ12,OUT027,5447.1733
DRK35,OUT018,118.57327
FDD47,OUT019,327.804
NCM53,OUT035,1829.4524
FDO45,OUT013,1145.699
NCM42,OUT010,379.8167
FDE04,OUT046,2913.6252
NCI30,OUT027,5236.981
FDZ19,OUT013,2926.21
FDW57,OUT013,3325.3108
FDA25,OUT013,1828.3408
FDT22,OUT046,1129.7567
FDP51,OUT013,1943.8168
FDD48,OUT027,2981.2966
FDY39,OUT035,3692.1477
FDO48,OUT010,257.86652
FDD23,OUT027,4628.879
DRN35,OUT027,1022.72974
FDT01,OUT035,3537.627
FDC20,OUT010,34.798065
DRJ35,OUT035,864.4175
FDB32,OUT046,1706.1294
FDL24,OUT046,3330.8604
NCV42,OUT035,2528.179
FDZ46,OUT046,1773.4158
FDC15,OUT013,2505.087
FDD08,OUT019,-11.482629
FDY50,OUT049,948.66675
FDD36,OUT013,2053.2046
FDG57,OUT027,1406.5933
FDL21,OUT018,431.31757
FDN16,OUT027,2937.9944
FDJ09,OUT027,960.49097
FDS01,OUT010,477.125
FDV33,OUT017,4164.935
DRE12,OUT017,1665.787
FDR07,OUT013,1334.5731
FDP48,OUT010,794.5899
NCB55,OUT035,778.6372
FDQ08,OUT013,888.67816
FDR34,OUT035,4579.5586
FDO33,OUT046,2127.3525
FDP13,OUT045,807.81866
FDX12,OUT049,3733.3552
NCT06,OUT049,2611.6575
FDR16,OUT019,998.9331
FDE36,OUT046,2853.8408
FDZ36,OUT049,3175.2158
FDV13,OUT045,1334.9233
NCZ17,OUT035,1024.1088
FDU56,OUT045,3530.102
FDM09,OUT035,2404.2603
FDV02,OUT017,2590.3323
FDS34,OUT018,1041.0765
FDA11,OUT049,1590.9762
FDP09,OUT017,5905.303
FDB29,OUT027,2953.8508
FDT19,OUT017,3573.6814
DRH15,OUT017,650.0457
FDY38,OUT046,2249.3853
FDF14,OUT027,3973.4514
FDN48,OUT010,261.80527
FDQ12,OUT013,4147.407
NCJ43,OUT045,2806.1636
FDE17,OUT019,426.12964
FDB05,OUT035,3162.3623
FDH10,OUT045,1888.6755
NCR06,OUT017,631.1515
FDU32,OUT018,1688.1818
FDD56,OUT049,2718.2031
FDO36,OUT018,2917.9194
FDH16,OUT010,266.89294
FDX10,OUT018,421.3243
FDZ37,OUT017,1351.5563
FDU31,OUT010,143.95795
DRC49,OUT049,2013.6895
FDL15,OUT045,2696.1902
FDN32,OUT019,742.70123
DRH59,OUT027,1884.3165
NCU29,OUT049,2568.0095
FDR37,OUT019,952.9482
FDS14,OUT018,2434.3054
FDU02,OUT027,6080.65
FDJ08,OUT035,2979.1724
NCZ06,OUT045,2955.513
FDO31,OUT049,1330.9595
FDH31,OUT018,1580.325
FDS58,OUT017,2744.6711
NCA53,OUT027,1366.1962
FDF50,OUT046,2214.1904
NCW42,OUT049,4033.592
NCQ17,OUT045,2933.2285
FDK51,OUT018,5020.4805
NCW41,OUT010,397.1103
NCR29,OUT017,847.7996
FDB08,OUT019,228.48184
FDA40,OUT027,2244.557
FDL14,OUT018,2550.1414
FDB47,OUT046,3448.1653
FDO03,OUT035,4943.5854
DRK13,OUT019,429.956
FDX13,OUT010,1061.2046
FDF52,OUT046,3262.777
FDT11,OUT013,2752.7148
FDB08,OUT013,2644.767
FDQ28,OUT018,2174.6743
FDD29,OUT045,3965.7903
NCQ29,OUT027,5854.398
NCO02,OUT013,1070.8662
FDR56,OUT010,477.65332
NCM54,OUT049,1984.1681
FDP51,OUT035,2248.6064
FDT38,OUT013,1111.3065
FDZ20,OUT018,3188.7893
FDJ53,OUT013,2019.2023
FDX13,OUT049,4739.4146
FDP58,OUT035,3590.6375
NCK31,OUT019,139.7216
FDA35,OUT018,1569.6024
FDV37,OUT018,2499.9207
NCO07,OUT027,5243.5103
FDA20,OUT045,2347.368
FDZ59,OUT035,3183.5498
NCY17,OUT017,630.5902
FDQ28,OUT035,2809.4524
FDV35,OUT017,2588.1133
FDQ36,OUT013,591.8768
FDD34,OUT018,2103.17
FDK51,OUT045,4723.21
FDV31,OUT035,2328.5903
FDR04,OUT035,1717.0021
FDR14,OUT049,719.90906
DRC36,OUT010,-177.78601
FDE39,OUT019,269.1668
FDP57,OUT049,1569.1227
FDE57,OUT046,2107.831
NCN18,OUT046,1821.1692
NCQ05,OUT018,2214.9602
FDW47,OUT035,2125.626
FDV46,OUT035,2305.0916
NCP29,OUT045,905.59656
FDE09,OUT018,1489.5164
NCU06,OUT027,5874.6763
FDT19,OUT010,740.373
DRF15,OUT017,2270.372
DRI51,OUT013,2798.9526
NCX54,OUT013,1844.7129
DRE01,OUT013,4301.7046
NCB07,OUT045,2607.9363
FDU50,OUT035,1933.06
FDG40,OUT035,541.4418
FDW10,OUT018,2941.4011
FDX51,OUT013,3349.8992
NCP17,OUT045,879.57196
FDP21,OUT035,3358.733
FDL04,OUT045,1546.7134
FDV23,OUT013,2028.3213
FDF24,OUT046,1517.0017
FDH56,OUT027,2951.854
FDB51,OUT049,787.00165
FDI58,OUT027,2754.9558
FDR20,OUT013,672.06934
FDC51,OUT018,1645.4509
FDB16,OUT027,2454.2778
FDE40,OUT049,910.36566
NCM17,OUT035,968.2077
FDU56,OUT035,3852.0635
FDS32,OUT019,305.05194
FDX02,OUT049,3870.8225
FDT39,OUT027,3456.8496
FDE35,OUT017,865.19116
NCI42,OUT019,281.92877
DRL23,OUT046,1644.0875
FDA10,OUT046,2179.1714
FDA11,OUT013,1473.296
NCM06,OUT046,3044.5044
NCT05,OUT035,2820.967
NCQ02,OUT010,325.26266
NCY06,OUT049,2222.5615
FDY56,OUT035,4558.7344
FDL02,OUT035,2021.1511
NCI06,OUT035,3228.1682
FDQ14,OUT045,2349.5957
FDQ12,OUT017,4650.311
FDP36,OUT046,798.8207
FDK21,OUT027,8923.406
FDO40,OUT045,2631.6292
NCK54,OUT019,-14.240214
FDY09,OUT018,2416.143
NCW30,OUT049,5925.793
NCC55,OUT027,992.4398
FDE58,OUT018,1644.559
FDR39,OUT013,3658.3052
FDU28,OUT049,3073.2927
FDH08,OUT017,4145.547
FDG35,OUT045,2374.1543
FDG22,OUT049,645.7602
FDC34,OUT035,3670.235
FDP15,OUT018,4911.491
FDK34,OUT010,100.75058
FDU45,OUT035,1934.737
FDQ04,OUT027,1039.4547
FDX22,OUT018,2833.055
FDB45,OUT017,1623.6691
NCH43,OUT027,5283.3403
DRE60,OUT046,3814.5417
FDD17,OUT027,6139.4536
NCM54,OUT017,2122.1501
NCH55,OUT013,2261.7686
NCT06,OUT017,2703.0068
FDA48,OUT027,4842.1733
FDY58,OUT027,7112.669
FDO25,OUT045,3821.6663
FDN50,OUT045,1577.483
FDH35,OUT035,2447.8875
FDK09,OUT045,4193.646
FDO16,OUT013,1705.7188
FDW11,OUT045,969.05493
FDU47,OUT027,4295.094
NCQ42,OUT010,45.451923
FDK55,OUT027,2799.9058
FDN08,OUT049,1611.4653
FDT57,OUT045,3859.164
FDJ12,OUT018,2711.8242
DRL59,OUT017,809.78076
NCN53,OUT046,266.41684
FDO51,OUT010,360.05966
FDK56,OUT017,2879.3083
FDY12,OUT035,589.7164
FDU15,OUT035,684.2304
FDQ19,OUT046,2675.7476
DRF15,OUT045,2460.9568
DRE25,OUT019,218.8093
FDK57,OUT018,1522.6194
FDD33,OUT010,858.9595
FDR34,OUT027,5665.864
FDU04,OUT045,1948.3451
FDE35,OUT019,241.8875
NCD31,OUT035,3709.9026
FDJ56,OUT035,1828.6677
NCU53,OUT046,2398.0256
FDD39,OUT035,3408.4612
NCU17,OUT019,242.82506
FDJ20,OUT046,2105.9907
NCW41,OUT018,2318.366
FDL52,OUT035,702.761
FDS39,OUT035,2255.0437
DRJ47,OUT045,2700.3313
FDP13,OUT010,134.69579
DRK39,OUT010,158.32375
FDF28,OUT010,311.69235
FDB09,OUT045,1667.3834
FDM51,OUT046,1283.1425
DRM49,OUT018,545.8966
DRF23,OUT013,2422.2373
DRH01,OUT035,2724.416
FDH12,OUT027,2872.2463
FDA28,OUT019,238.88991
FDW37,OUT018,1113.3123
FDF02,OUT046,1534.3651
DRL37,OUT046,641.52655
NCF43,OUT046,2619.4558
FDH08,OUT010,1201.3511
FDR34,OUT019,1464.9099
NCK19,OUT049,4540.286
NCD55,OUT018,396.2115
FDT27,OUT049,3437.0774
FDQ57,OUT045,2031.4973
FDA47,OUT035,2583.023
DRG15,OUT027,1800.4883
FDE05,OUT018,2078.1926
FDN46,OUT046,1667.3054
FDX27,OUT027,2654.8374
FDT51,OUT045,1521.3683
FDU33,OUT013,856.47577
FDJ16,OUT027,1556.9331
FDD20,OUT019,421.02103
FDT36,OUT049,587.58405
DRF15,OUT027,3749.963
FDN52,OUT010,193.01224
FDC22,OUT027,6404.251
FDX15,OUT045,2765.716
FDT13,OUT013,3245.8591
FDU04,OUT017,2073.1555
FDU31,OUT019,575.3098
FDW59,OUT027,2413.4246
NCO29,OUT046,2441.8508
FDL15,OUT035,2613.0437
FDI41,OUT049,2572.9785
FDQ48,OUT049,1595.9675
DRI39,OUT013,1040.4904
FDI08,OUT013,3599.9114
FDC21,OUT049,1850.5062
FDF58,OUT035,1248.1931
FDS08,OUT010,-142.39433
FDE47,OUT045,1981.9009
NCP18,OUT019,356.11377
NCR41,OUT013,1614.0571
FDA27,OUT013,3395.589
FDA43,OUT035,3960.4272
FDA49,OUT045,1299.3129
NCE55,OUT018,2716.5063
DRM49,OUT027,822.76404
FDF22,OUT027,4827.382
FDQ15,OUT018,1202.8148
NCS54,OUT017,3316.385
NCY05,OUT013,425.63547
FDR45,OUT046,3861.7646
FDK57,OUT049,2348.033
FDF41,OUT010,1134.6412
FDV21,OUT046,2073.4211
FDD51,OUT046,592.25525
FDF33,OUT046,1779.8995
FDA38,OUT046,5139.7227
FDR56,OUT045,2721.6414
NCN41,OUT017,2293.175
FDC60,OUT027,2397.203
FDB47,OUT045,3072.5908
DRH01,OUT013,2642.9912
FDW08,OUT046,1722.3292
FDF38,OUT027,1027.7274
FDY32,OUT017,2771.059
FDG34,OUT049,1582.0886
FDG47,OUT019,287.50723
NCF18,OUT035,3053.1614
FDL39,OUT019,360.37018
NCH55,OUT035,2173.8481
DRJ35,OUT049,1133.4229
FDS44,OUT035,3639.6562
DRE01,OUT018,3274.9028
FDY39,OUT013,2803.3948
FDY32,OUT018,2435.2886
FDR33,OUT027,3465.1982
NCP50,OUT049,1439.6244
FDZ47,OUT018,1346.0647
FDU57,OUT049,2010.3616
FDY44,OUT013,3195.6174
DRH59,OUT018,813.51215
FDB03,OUT027,7395.3457
FDY46,OUT045,2996.638
FDM39,OUT045,2343.283
FDY36,OUT035,1453.3506
NCM55,OUT035,3063.0925
FDJ50,OUT010,176.2502
DRL60,OUT013,2505.135
NCJ54,OUT049,4270.0503
FDX59,OUT017,428.4857
FDI07,OUT013,3094.7466
DRF51,OUT010,-28.06219
FDM14,OUT017,1736.0312
FDP21,OUT045,2913.1362
FDE40,OUT035,1036.0787
FDE05,OUT035,2729.2937
FDM13,OUT027,3732.0022
FDC34,OUT027,4060.1367
NCI55,OUT018,1875.7589
NCE43,OUT018,2230.139
FDW58,OUT018,1421.5916
FDG60,OUT045,3931.2612
FDV31,OUT017,2466.9895
FDR47,OUT013,3612.7556
FDM60,OUT019,42.599625
NCF06,OUT018,2495.7756
NCN26,OUT027,2809.4958
FDQ59,OUT049,1516.5916
FDF09,OUT046,541.02435
NCS06,OUT017,3716.0266
FDT44,OUT046,1894.3232
FDI19,OUT017,3957.6565
FDT22,OUT017,944.4548
NCF54,OUT027,4408.2876
DRG25,OUT045,3349.151
FDB59,OUT017,3309.4292
FDQ37,OUT017,3995.2185
FDP56,OUT035,616.5433
FDW44,OUT035,3075.9885
FDJ26,OUT010,611.68317
FDU43,OUT018,1704.558
FDW33,OUT045,1486.5939
NCX53,OUT027,3576.4885
FDN56,OUT010,481.25854
DRF15,OUT049,2198.0322
FDO33,OUT017,1838.145
FDZ39,OUT010,231.53372
NCJ19,OUT017,836.8378
FDU01,OUT035,4425.454
FDT12,OUT035,4225.849
NCM18,OUT018,755.9594
FDP19,OUT017,2302.7725
NCR42,OUT049,391.34766
FDN10,OUT046,1831.5089
FDG44,OUT017,989.33575
FDQ10,OUT046,2810.069
DRH13,OUT049,1448.1118
FDT52,OUT013,4158.097
FDM56,OUT045,1650.9806
NCO43,OUT010,619.2696
NCV29,OUT035,3454.126
NCF06,OUT013,4540.606
FDO50,OUT035,1370.9401
FDT59,OUT013,3936.6133
FDX40,OUT027,1108.026
FDE50,OUT017,4036.5562
FDX51,OUT017,3184.1362
NCD30,OUT018,1358.9406
FDK15,OUT013,1634.3596
FDL12,OUT045,1265.922
FDK46,OUT017,4391.424
DRH49,OUT010,339.8765
FDQ57,OUT046,2395.2466
FDY59,OUT017,1468.7666
FDO09,OUT018,3938.266
NCG30,OUT035,2100.8938
FDM09,OUT017,2558.2173
NCN17,OUT027,2510.3315
NCS42,OUT013,1161.2682
FDD02,OUT019,375.56693
FDE34,OUT013,3626.3853
FDU38,OUT045,3166.4304
FDB33,OUT046,2720.2883
NCJ29,OUT017,1325.7902
FDZ27,OUT035,737.927
FDI40,OUT013,1431.8585
FDG22,OUT013,585.61017
FDT51,OUT017,1728.8662
FDF20,OUT018,3123.5645
FDV50,OUT035,1791.2516
FDT02,OUT049,620.7834
DRC49,OUT017,2728.1003
FDF26,OUT049,2466.0654
FDV52,OUT035,2264.284
FDX59,OUT049,547.0786
FDV25,OUT035,3901.8254
FDW23,OUT027,1037.7166
FDE53,OUT018,1117.0146
FDA19,OUT017,1935.933
FDH22,OUT046,1775.933
NCO41,OUT013,1490.06
FDX12,OUT017,4141.2734
FDF17,OUT013,3341.4185
FDS11,OUT045,3730.6606
FDR51,OUT035,2828.4507
FDT49,OUT010,168.55696
FDC56,OUT013,2314.3564
FDR13,OUT027,3020.7534
FDQ60,OUT035,2101.7173
FDN38,OUT049,4816.8477
NCL29,OUT013,2689.458
FDO13,OUT027,4156.518
FDE26,OUT018,3184.8347
FDA31,OUT010,422.20987
FDX14,OUT035,1199.5917
FDA34,OUT045,2909.1426
FDF26,OUT013,2598.5884
FDE38,OUT045,2136.0635
DRI11,OUT046,1854.9429
FDQ60,OUT027,2847.8762
FDL21,OUT027,906.95776
DRC12,OUT027,5867.1006
FDC47,OUT046,4018.0972
FDE57,OUT045,1888.6934
FDT14,OUT045,2162.9998
NCZ53,OUT046,3077.984
FDE28,OUT018,4041.092
FDR19,OUT035,2838.1335
NCF54,OUT019,299.31564
FDZ08,OUT046,1275.7047
NCJ05,OUT018,2023.726
FDF59,OUT046,2146.6194
NCO05,OUT035,1839.2278
FDW24,OUT018,633.63495
NCX42,OUT018,2208.382
NCA53,OUT035,897.7091
FDI45,OUT019,168.47461
FDG46,OUT046,1840.4539
FDM20,OUT010,208.49167
FDW11,OUT010,211.79874
FDX08,OUT035,3424.6567
NCK17,OUT035,681.89276
FDK32,OUT018,2064.3022
NCA42,OUT035,2845.1018
DRI01,OUT035,3281.8276
NCL55,OUT049,4886.081
DRE25,OUT018,1169.419
FDD14,OUT017,3114.1182
FDB10,OUT046,3289.2
DRN11,OUT035,2384.1274
FDP38,OUT018,472.38284
NCA30,OUT017,3252.1116
FDT15,OUT017,2742.211
NCP55,OUT018,793.57806
FDF12,OUT035,2478.8499
FDM21,OUT018,4305.883
FDX56,OUT035,3958.7341
FDF10,OUT017,2501.5322
FDT32,OUT045,2880.6982
FDM51,OUT018,1247.8248
NCR50,OUT018,2319.1582
FDI19,OUT049,4169.344
FDX21,OUT017,1359.189
FDR31,OUT035,2690.9768
FDY02,OUT013,3773.687
NCA29,OUT045,3525.072
NCX17,OUT046,3477.6855
FDM12,OUT045,3035.1787
FDI53,OUT027,3900.8196
NCU30,OUT049,2988.3086
FDC56,OUT027,3290.5012
