Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDK51,OUT045,4130.680267338941
FDV31,OUT035,2895.4396657180146
FDR04,OUT035,1712.5673623079585
FDR14,OUT049,988.7872183977249
DRC36,OUT010,891.8898858606815
FDE39,OUT019,49.11489536894476
FDP57,OUT049,1782.7995189753112
FDE57,OUT046,2267.386285633696
NCN18,OUT046,1749.5123508882066
NCQ05,OUT018,2104.411156229947
FDW47,OUT035,2044.5321287951865
FDV46,OUT035,2361.1136398856975
NCP29,OUT045,928.2397398496282
FDE09,OUT018,1519.0726350298237
NCU06,OUT027,5052.927879960364
FDT19,OUT010,850.8331990442387
DRF15,OUT017,2520.3490937786746
DRI51,OUT013,2725.8403551876117
NCX54,OUT013,1691.408320966826
DRE01,OUT013,3800.4987409852347
NCB07,OUT045,2996.720575236732
FDU50,OUT035,2025.5646339019659
FDG40,OUT035,742.9570896343785
FDW10,OUT018,2509.6851063442487
FDX51,OUT013,3170.661374099648
NCP17,OUT045,952.492313120591
FDP21,OUT035,3080.678002686481
FDL04,OUT045,1610.7898080846192
FDV23,OUT013,1994.129262903823
FDF24,OUT046,1378.710997697037
FDH56,OUT027,3325.8739764736893
FDB51,OUT049,1127.2254367362273
FDI58,OUT027,3032.3214327137975
FDR20,OUT013,873.4994286499973
FDC51,OUT018,1760.2280965982757
FDB16,OUT027,2856.805538373733
FDE40,OUT049,1132.0913677885833
NCM17,OUT035,856.9689377651039
FDU56,OUT035,3104.7437515447564
FDS32,OUT019,413.4769255103188
FDX02,OUT049,3647.9429042670054
FDT39,OUT027,3842.219170493214
FDE35,OUT017,1104.9704892851828
NCI42,OUT019,1427.0313439441843
DRL23,OUT046,1699.9012882726367
FDA10,OUT046,1933.24401433716
FDA11,OUT013,1587.9699185910456
NCM06,OUT046,2486.3910120619234
NCT05,OUT035,4197.167134717177
NCQ02,OUT010,1040.1565051925975
NCY06,OUT049,2146.614100185069
FDY56,OUT035,3743.54774505089
FDL02,OUT035,1859.8615220188262
NCI06,OUT035,2926.7379413001777
FDQ14,OUT045,2329.298065693809
FDQ12,OUT017,3724.0501088867354
FDP36,OUT046,854.5670350657306
FDK21,OUT027,5428.108275572344
FDO40,OUT045,2298.461847791545
NCK54,OUT019,38.31176886023911
FDY09,OUT018,2545.0526842026125
NCW30,OUT049,4205.473127138104
NCC55,OUT027,2035.376742525918
FDE58,OUT018,1609.7161710393195
FDR39,OUT013,2949.3637971064386
FDU28,OUT049,3099.3518140262336
FDH08,OUT017,3727.880758614968
FDG35,OUT045,2778.827019286274
FDG22,OUT049,755.0726027714863
FDC34,OUT035,2653.6991636920875
FDP15,OUT018,3742.5297412659093
FDK34,OUT010,1879.6819160205168
FDU45,OUT035,2057.416865951015
FDQ04,OUT027,2092.2726476314397
FDX22,OUT018,3108.9871103744604
FDB45,OUT017,1784.392019826071
NCH43,OUT027,4856.829897029011
DRE60,OUT046,3505.5319743782147
FDD17,OUT027,5193.3447174178955
NCM54,OUT017,2116.469588907006
NCH55,OUT013,2051.303843632064
NCT06,OUT017,2710.3572397446765
FDA48,OUT027,4939.989524084979
FDY58,OUT027,5067.9121899893635
FDO25,OUT045,3263.210248538183
FDN50,OUT045,1522.233597624075
FDH35,OUT035,2768.603462681403
FDK09,OUT045,3519.562841018224
FDO16,OUT013,1390.7022528765629
FDW11,OUT045,987.6287703966962
FDU47,OUT027,3758.0335939931238
NCQ42,OUT010,123.62376047484463
FDK55,OUT027,2907.7044587196033
FDN08,OUT049,2006.781036882178
FDT57,OUT045,3701.8948855834224
FDJ12,OUT018,3067.632831725979
DRL59,OUT017,969.3925887581988
NCN53,OUT046,592.6159324693199
FDO51,OUT010,-1114.9623180875528
FDK56,OUT017,3075.860373197472
FDY12,OUT035,1041.6632800479254
FDU15,OUT035,826.2184003853129
FDQ19,OUT046,3901.3725817115774
DRF15,OUT045,2377.615673748964
DRE25,OUT019,-432.97563287523036
FDK57,OUT018,1634.341555549171
FDD33,OUT010,1723.1179988897895
FDR34,OUT027,5125.92856587201
FDU04,OUT045,1898.324779229807
FDE35,OUT019,-846.2239476232609
NCD31,OUT035,2723.3149149130804
FDJ56,OUT035,1697.0274712478276
NCU53,OUT046,2602.971918564175
FDD39,OUT035,3544.7258980847405
NCU17,OUT019,-274.1780138624091
FDJ20,OUT046,2006.8570987065923
NCW41,OUT018,2209.6527257469597
FDL52,OUT035,850.7178455552012
FDS39,OUT035,2418.5032656518274
DRJ47,OUT045,2681.8777889450985
FDP13,OUT010,-1219.9499407988158
DRK39,OUT010,-612.9877773026103
FDF28,OUT010,162.06940788895213
FDB09,OUT045,1943.9513000777433
FDM51,OUT046,1672.7083794237572
DRM49,OUT018,490.2640628252186
DRF23,OUT013,2799.784523174869
DRH01,OUT035,2859.771243605661
FDH12,OUT027,3169.856160094191
FDA28,OUT019,152.58769371981964
FDW37,OUT018,1167.7992063633462
FDF02,OUT046,1661.0224952792416
DRL37,OUT046,719.0167245228156
NCF43,OUT046,2287.447425954135
FDH08,OUT010,1718.7724271149084
FDR34,OUT019,1796.6660091740787
NCK19,OUT049,3127.29441844598
NCD55,OUT018,431.06632525987106
FDT27,OUT049,3838.3543731603763
FDQ57,OUT045,2292.1442029138398
FDA47,OUT035,2761.4959829956574
DRG15,OUT027,2468.9178628573077
FDE05,OUT018,2105.342135168949
FDN46,OUT046,1544.469443111118
FDX27,OUT027,2980.719071789886
FDT51,OUT045,1771.778507085363
FDU33,OUT013,813.3376823014012
FDJ16,OUT027,2418.723652650439
FDD20,OUT019,85.77760424783503
FDT36,OUT049,664.7609966006753
DRF15,OUT027,3870.9152964067953
FDN52,OUT010,-474.6426244405847
FDC22,OUT027,4508.253479720414
FDX15,OUT045,2459.916487464983
FDT13,OUT013,3014.340874674337
FDU04,OUT017,2069.08790845753
FDU31,OUT019,1588.3072604323897
FDW59,OUT027,2858.600632205109
NCO29,OUT046,2611.7491487223238
FDL15,OUT035,2577.2448113439614
FDI41,OUT049,2462.6784638709355
FDQ48,OUT049,1758.2253813181926
DRI39,OUT013,927.1876518114871
FDI08,OUT013,4035.0884815539994
FDC21,OUT049,1919.937202418395
FDF58,OUT035,1190.9791671315547
FDS08,OUT010,919.2692856852334
FDE47,OUT045,1913.801502505853
NCP18,OUT019,519.3659685165089
NCR41,OUT013,1585.1590299719073
FDA27,OUT013,4096.883127519295
FDA43,OUT035,3271.944548839607
FDA49,OUT045,1334.7995322229992
NCE55,OUT018,2549.0426352183645
DRM49,OUT027,2224.3850111232305
FDF22,OUT027,4844.256825982971
FDQ15,OUT018,1052.666877160086
NCS54,OUT017,2872.9205432473464
NCY05,OUT013,631.0112660086187
FDR45,OUT046,3799.6564495110433
FDK57,OUT049,2040.51751683655
FDF41,OUT010,1971.246485960357
FDV21,OUT046,2035.577849810693
FDD51,OUT046,748.5513167106819
FDF33,OUT046,1781.9857832403147
FDA38,OUT046,3787.192586063784
FDR56,OUT045,3070.780298361712
NCN41,OUT017,2029.4562901214927
FDC60,OUT027,2907.623749758539
FDB47,OUT045,3226.5701135713953
DRH01,OUT013,2789.540502532628
FDW08,OUT046,1667.2247562347964
FDF38,OUT027,2174.7591306522695
FDY32,OUT017,2681.1329203367877
FDG34,OUT049,1915.6002458421117
FDG47,OUT019,2218.9594879343754
NCF18,OUT035,3118.7326209947005
FDL39,OUT019,1023.0658757575984
NCH55,OUT035,2141.768532242844
DRJ35,OUT049,1106.8976657476942
FDS44,OUT035,3938.6900501726877
DRE01,OUT018,3456.1044000896113
FDY39,OUT013,3013.2616850386794
FDY32,OUT018,2284.655357775596
FDR33,OUT027,3250.2213510625916
NCP50,OUT049,1401.320666807598
FDZ47,OUT018,1354.121537868771
FDU57,OUT049,2566.456035892636
FDY44,OUT013,3171.39315397584
DRH59,OUT018,918.105658398498
FDB03,OUT027,5263.803644700873
FDY46,OUT045,2900.3531329125285
FDM39,OUT045,2726.474504969881
FDY36,OUT035,1385.8444562984498
NCM55,OUT035,3040.66870237473
FDJ50,OUT010,-1013.9585695630338
DRL60,OUT013,2433.625907837632
NCJ54,OUT049,3745.487096003658
FDX59,OUT017,695.8749843337506
FDI07,OUT013,3251.9315171578814
DRF51,OUT010,-1312.6864150693104
FDM14,OUT017,1885.7489740160177
FDP21,OUT045,2975.7057891939344
FDE40,OUT035,1217.7142254988669
FDE05,OUT035,2545.7370256194604
FDM13,OUT027,3576.783302267192
FDC34,OUT027,3960.789947082256
NCI55,OUT018,1679.4430390919329
NCE43,OUT018,2370.6845509836007
FDW58,OUT018,1462.6376117648351
FDG60,OUT045,3638.5094540049263
FDV31,OUT017,2895.475085973698
FDR47,OUT013,3150.284743855416
FDM60,OUT019,-1157.6755951235386
NCF06,OUT018,3794.3826552828887
NCN26,OUT027,3322.1987113738483
FDQ59,OUT049,1540.0740288438496
FDF09,OUT046,649.1894796855547
NCS06,OUT017,4276.945370896552
FDT44,OUT046,1881.0062814763728
FDI19,OUT017,3965.536325810951
FDT22,OUT017,1082.6406151501637
NCF54,OUT027,4144.0456385510415
DRG25,OUT045,2880.9830120502666
FDB59,OUT017,3244.913580209377
FDQ37,OUT017,3179.340578292144
FDP56,OUT035,958.9463580664758
FDW44,OUT035,2933.5766067635027
FDJ26,OUT010,1521.4118267079027
FDU43,OUT018,3521.2724871973674
FDW33,OUT045,1615.0616028364852
NCX53,OUT027,3724.178589266001
FDN56,OUT010,444.83355405606767
DRF15,OUT049,2515.9652682235014
FDO33,OUT017,1935.3378565592611
FDZ39,OUT010,-178.60952867258823
NCJ19,OUT017,976.7333271913551
FDU01,OUT035,3137.95425139615
FDT12,OUT035,3743.978501770813
NCM18,OUT018,715.0480836186769
FDP19,OUT017,2135.533588869697
NCR42,OUT049,654.3946807520874
FDN10,OUT046,1911.691163344638
FDG44,OUT017,1007.3850507850577
FDQ10,OUT046,2738.192007682198
DRH13,OUT049,1796.400096152634
FDT52,OUT013,3954.0707515095146
FDM56,OUT045,1710.9048693796967
NCO43,OUT010,-294.37444077660905
NCV29,OUT035,2954.0020034875956
NCF06,OUT013,4127.183527096514
FDO50,OUT035,1619.865392105695
FDT59,OUT013,3679.19638118057
FDX40,OUT027,2117.709364867922
FDE50,OUT017,3118.459714846855
FDX51,OUT017,3287.2741806739236
NCD30,OUT018,1296.9489694025478
FDK15,OUT013,1644.962476616969
FDL12,OUT045,969.6292380031934
FDK46,OUT017,4205.585775068622
DRH49,OUT010,-604.8420605967849
FDQ57,OUT046,2359.328771688743
FDY59,OUT017,1630.1873946825613
FDO09,OUT018,3880.986105924683
NCG30,OUT035,2123.630687113059
FDM09,OUT017,2827.0044056809793
NCN17,OUT027,3055.9057546642903
NCS42,OUT013,1462.0519553747754
FDD02,OUT019,-15.483467482554602
FDE34,OUT013,2916.3158687722425
FDU38,OUT045,2983.8487601821716
FDB33,OUT046,2523.0277404386
NCJ29,OUT017,1496.283036192159
FDZ27,OUT035,970.6332275685497
FDI40,OUT013,1669.340832548357
FDG22,OUT013,728.424280691649
FDT51,OUT017,1948.7576853833302
FDF20,OUT018,2882.834151073378
FDV50,OUT035,2086.4005424385423
FDT02,OUT049,733.2467073279802
DRC49,OUT017,2397.487537020883
FDF26,OUT049,2576.215653232137
FDV52,OUT035,2110.3509872916557
FDX59,OUT049,711.735805938227
FDV25,OUT035,3668.2784732829714
FDW23,OUT027,2105.0520848305537
FDE53,OUT018,1472.7551767868067
FDA19,OUT017,2193.4252179434725
FDH22,OUT046,2003.0374408024036
NCO41,OUT013,1598.4987321545145
FDX12,OUT017,3971.2612479768422
FDF17,OUT013,3164.8533020676264
FDS11,OUT045,3500.659153008642
FDR51,OUT035,2552.8763331243404
FDT49,OUT010,-246.7744481808926
FDC56,OUT013,1946.7370331730776
FDR13,OUT027,3376.9935288708302
FDQ60,OUT035,2112.7290400757306
FDN38,OUT049,4067.264056535647
NCL29,OUT013,2504.7184938815403
FDO13,OUT027,4062.5877644761313
FDE26,OUT018,2016.9313661533115
FDA31,OUT010,810.000001448461
FDX14,OUT035,1373.0917044617188
FDA34,OUT045,2715.7507454858405
FDF26,OUT013,2526.2386443464925
FDE38,OUT045,2592.4832612230384
DRI11,OUT046,1821.0588997387408
FDQ60,OUT027,3384.510900325892
FDL21,OUT027,2184.246390296962
DRC12,OUT027,4486.809627303511
FDC47,OUT046,3588.4750525051686
FDE57,OUT045,2179.9750302809643
FDT14,OUT045,1890.3839785608707
NCZ53,OUT046,2995.635016706924
FDE28,OUT018,3390.705403524855
FDR19,OUT035,2463.337340367484
NCF54,OUT019,840.1921500904614
FDZ08,OUT046,1354.0443471814308
NCJ05,OUT018,2157.9674087748936
FDF59,OUT046,2035.4904215212678
NCO05,OUT035,1747.2942591981443
FDW24,OUT018,566.1777212832317
NCX42,OUT018,2362.26899665391
NCA53,OUT035,913.5668095620251
FDI45,OUT019,924.5109272867744
FDG46,OUT046,1874.377429176478
FDM20,OUT010,1941.5469997654081
FDW11,OUT010,-891.3889702204862
FDX08,OUT035,3005.3413731257524
NCK17,OUT035,817.7471556920441
FDK32,OUT018,2189.854411346713
NCA42,OUT035,2671.0630840364724
DRI01,OUT035,2854.622989060302
NCL55,OUT049,4070.6984081069377
DRE25,OUT018,1230.9481722772239
FDD14,OUT017,2981.617441363382
FDB10,OUT046,3725.2184450268624
DRN11,OUT035,2415.681110507753
FDP38,OUT018,587.6638064046115
NCA30,OUT017,3046.9984786726154
FDT15,OUT017,2983.8910050337613
NCP55,OUT018,658.965332127772
FDF12,OUT035,2511.8082195610464
FDM21,OUT018,3766.3636057591966
FDX56,OUT035,3446.4607155815143
FDF10,OUT017,2441.2110054138107
FDT32,OUT045,2982.216670443915
FDM51,OUT018,1417.07007184921
NCR50,OUT018,2170.197874758873
FDI19,OUT049,3931.6219543245506
FDX21,OUT017,1839.0750707503253
FDR31,OUT035,2518.3043591820087
FDY02,OUT013,4193.847902489216
NCA29,OUT045,2638.161431310335
NCX17,OUT046,3616.660132810189
FDM12,OUT045,2993.121936104738
FDI53,OUT027,4027.880569767678
NCU30,OUT049,2706.6731692826056
FDC56,OUT027,3375.1958183629276
FDK27,OUT018,1716.93103290737
NCK18,OUT017,2743.737310247699
FDB52,OUT019,2181.4752736553305
DRG25,OUT027,4435.049089684717
FDZ13,OUT049,881.4430160167894
FDB57,OUT019,1704.0248340112503
FDR40,OUT046,1408.993080457481
NCO14,OUT019,-1157.43613208104
NCN19,OUT045,2946.2685803056206
FDQ28,OUT019,616.0492088687256
FDO13,OUT018,2352.588730310704
FDK48,OUT013,1315.0128197420315
FDU07,OUT018,2159.5165782718723
FDW20,OUT046,1994.4981455604002
FDV12,OUT010,-277.5185657872877
FDH24,OUT013,2560.6632385122766
FDV59,OUT049,3522.7625264747608
FDK57,OUT045,1857.051572189912
FDL16,OUT027,2185.9241904353003
NCQ17,OUT046,2435.6339455624347
FDJ15,OUT018,2723.0921640570564
FDX24,OUT049,1635.3233865364853
FDT47,OUT046,1627.4710624021382
FDT10,OUT049,1148.0531943023093
FDZ37,OUT018,1210.3644152276952
FDW43,OUT027,5137.471392640475
DRN36,OUT017,1635.6254738457837
FDJ14,OUT045,1296.118179622694
FDA32,OUT013,3482.5952430783586
FDJ38,OUT019,1171.1015847728445
FDQ57,OUT017,2469.9185138601515
NCQ41,OUT019,1174.1170547617612
FDG56,OUT049,1133.0969968852833
DRC13,OUT027,3475.0341647792393
FDV55,OUT035,2453.0241704511213
FDQ49,OUT045,2499.847664774482
FDE29,OUT010,-955.1296689537656
FDR03,OUT013,3355.0765990301397
FDD45,OUT049,1625.7997365093288
FDN38,OUT010,2061.240727852459
FDT56,OUT046,992.0070746877882
FDT48,OUT045,3160.2860568596025
FDU03,OUT049,3004.037452343308
FDC56,OUT010,-64.14117603216607
NCO43,OUT027,3031.315472234025
FDQ27,OUT017,1801.3853601157698
FDR03,OUT046,3325.0176299288933
DRH23,OUT010,-1088.6275006662559
FDG22,OUT045,633.8323412610017
NCJ42,OUT013,1688.948648039342
FDR24,OUT046,1512.2401450230366
FDW60,OUT035,3006.660338513569
FDJ08,OUT013,3034.4694265556727
DRL59,OUT018,589.9732768881227
FDG60,OUT010,1760.1554308194407
FDW27,OUT017,2658.1879419437223
FDX14,OUT018,980.8619949142385
FDC20,OUT013,975.9458503656169
NCS29,OUT018,3858.403918944257
FDJ56,OUT046,1588.9744382280962
FDB20,OUT019,-637.2474987796409
FDL28,OUT027,5112.058782109467
FDW01,OUT018,2144.306698211149
FDL03,OUT046,3186.8992313056706
FDX22,OUT049,3473.1204020482137
FDJ21,OUT035,2504.750572844155
FDR31,OUT045,2341.021282572044
FDG21,OUT035,2578.68571790318
FDS22,OUT027,2230.627328100188
FDK08,OUT035,1780.261283063732
FDE17,OUT018,2188.5678164350415
NCN30,OUT017,1638.8406416042706
FDT50,OUT046,1608.5866375529592
NCX42,OUT049,2696.8346761329813
FDJ12,OUT035,3492.4812918227994
NCA18,OUT027,3310.8700596590306
FDP23,OUT019,1554.1751127716884
FDX12,OUT013,3802.7663269027134
FDN40,OUT018,2158.4588073967493
FDV48,OUT035,1466.8540549288023
NCY54,OUT013,2705.018937949758
FDL16,OUT010,-1195.6302768608004
FDR45,OUT018,3530.014872684622
FDJ52,OUT046,2583.107968016921
DRG01,OUT017,1351.1459169180007
FDP52,OUT013,3726.896049425766
FDU58,OUT017,3125.727856445029
FDL02,OUT045,1662.319706123913
FDG28,OUT013,3939.742825001732
FDA19,OUT035,2214.0037102512815
FDW46,OUT027,2586.5812895904946
NCD43,OUT049,1751.9249548987289
DRG39,OUT013,884.7197192167105
NCF55,OUT049,699.79382312598
FDJ07,OUT046,1884.49922343167
FDE08,OUT046,2366.180886867866
FDP56,OUT019,-1060.9703490097868
FDT45,OUT045,820.9957283757599
FDF17,OUT018,2828.9078021112077
FDX44,OUT046,1433.351957586665
FDM28,OUT027,4313.388843796983
FDI36,OUT049,3282.768755102788
FDS07,OUT045,1773.746189579023
FDD36,OUT045,1835.5122515057692
FDW11,OUT046,1006.6057140710482
FDN40,OUT049,2558.41750940295
NCQ18,OUT049,1628.637312036021
NCQ54,OUT017,2739.268014442155
NCS42,OUT045,1387.6570216326281
DRH39,OUT010,-714.7727817107505
FDC09,OUT027,3179.9317994916237
FDT08,OUT010,495.0643659206378
FDC08,OUT035,3769.892583722412
FDT20,OUT017,752.6843388222766
FDS35,OUT035,1189.1611233022322
FDX58,OUT018,2626.161094248326
FDW58,OUT046,1723.672918157752
DRD27,OUT046,1603.4027118139381
FDH32,OUT019,-330.5978737505604
FDS26,OUT035,4279.845766905941
FDQ31,OUT046,1464.16054287895
FDP11,OUT018,3197.36264787683
FDD58,OUT017,1715.547095627813
FDM33,OUT045,3379.713479277694
FDZ16,OUT049,3216.261142933505
NCS29,OUT010,2200.4521421873415
NCM18,OUT019,-947.7488924573298
FDP11,OUT049,3569.308961771696
NCC42,OUT017,2339.4578315251083
DRM23,OUT046,2705.4820695297976
NCN55,OUT027,5206.059513967353
FDK46,OUT013,4112.363819608198
FDR01,OUT046,3204.877801914718
NCA05,OUT045,2308.1970459176523
NCP43,OUT017,2912.8884952439544
FDR12,OUT010,854.191947084382
FDQ01,OUT013,4090.819046768128
FDM13,OUT046,2106.1845500611403
FDQ19,OUT017,4006.5052847306224
FDK56,OUT019,1016.3558883097221
NCX06,OUT010,947.6729963579003
FDO56,OUT027,3409.8701900209453
FDU45,OUT045,1796.145972817531
FDI16,OUT019,-981.360375120136
FDL32,OUT046,1844.5127106878567
FDA07,OUT046,2039.7914038062777
FDA14,OUT045,2278.7516248691973
FDV46,OUT027,3701.9130512739857
NCO07,OUT035,3506.1594502106095
NCP41,OUT046,1691.202218188901
FDY60,OUT018,2049.9243098830925
FDN38,OUT017,4003.945725106085
FDO15,OUT046,1285.2907993107037
FDT60,OUT013,1990.8905976712294
FDA55,OUT035,3740.0878805284233
FDE02,OUT010,-410.4412222002406
DRJ39,OUT049,3582.765166267661
FDV34,OUT035,1427.552471517081
FDS20,OUT027,4350.139522056709
FDF02,OUT027,3098.4402695543668
FDW40,OUT017,2425.943731064169
NCB43,OUT046,2923.9619760709074
FDR58,OUT017,1587.3890475801638
DRJ59,OUT035,823.6646108334132
NCD30,OUT017,1682.5875648065946
FDE14,OUT017,1740.875180343537
FDC28,OUT018,1470.4816827023062
FDU16,OUT018,1138.7661710838872
NCD19,OUT035,1064.696853779141
FDU21,OUT046,659.9244955941122
FDV59,OUT027,4895.074598789388
FDU03,OUT045,2885.9527701785164
FDC33,OUT010,1311.087269008697
NCR42,OUT035,729.096692389005
DRH59,OUT035,1360.089902164577
NCM31,OUT035,2464.088698940928
FDS50,OUT035,3663.014154187701
FDP39,OUT046,874.473196212027
FDQ55,OUT013,1967.6553231783469
FDV36,OUT019,115.4121756115286
FDI05,OUT027,2730.942886780403
FDS45,OUT027,3233.8538239975233
FDA39,OUT045,612.8493309617172
FDC37,OUT010,-158.90355625652194
FDJ60,OUT027,4143.980641432855
DRQ35,OUT046,1960.4594779427498
NCJ06,OUT046,1903.1578866326404
NCY42,OUT018,2024.9186969348839
DRM37,OUT049,3212.953515011126
FDR14,OUT045,766.4201757257885
FDE51,OUT049,883.2297066318399
FDT33,OUT017,2812.8081938448413
FDR08,OUT013,1848.4946994269098
FDE36,OUT010,738.2487083436106
FDL22,OUT019,-424.351668678113
FDR44,OUT013,2174.9806746559693
FDI56,OUT019,-466.276949081671
FDE47,OUT010,122.56917204175511
FDV27,OUT010,-406.2490071651045
FDV10,OUT049,854.0562451643284
FDC40,OUT045,1254.0521983856788
NCX41,OUT013,3352.5875140718244
NCQ38,OUT027,3130.6511015192027
FDV12,OUT027,3119.719437667227
FDE52,OUT017,1592.0616640092524
FDG20,OUT027,4287.852145538058
FDV16,OUT027,2080.4276373089674
FDI32,OUT017,1906.4237556128764
FDJ32,OUT049,1139.4372767964833
FDN39,OUT018,2466.2951379974847
FDY34,OUT017,2828.724435569962
FDC14,OUT035,897.3490708257273
FDA55,OUT017,3705.506549680335
FDZ50,OUT010,1009.9469863949455
DRG13,OUT049,2716.333599512491
FDP01,OUT013,2514.160281096788
NCG54,OUT017,2817.6937915742246
FDM13,OUT045,2049.8666512385066
NCO18,OUT027,4274.254210415947
NCW41,OUT013,2508.2254480295455
FDM52,OUT027,3825.230429104916
NCF55,OUT035,737.1548392640618
FDT09,OUT046,2164.3259649774327
NCM19,OUT035,1903.9126795353086
FDW12,OUT018,2137.547230690475
FDP15,OUT019,2133.639451964845
FDK36,OUT045,763.747894775042
FDZ25,OUT035,2931.2740744400967
NCW06,OUT049,3140.5415430387266
FDW60,OUT046,2899.687841320233
DRC49,OUT013,2333.847814717246
NCT17,OUT035,3133.932276913439
NCN06,OUT018,2304.701893439929
FDC45,OUT013,2723.5992804190637
DRJ47,OUT019,816.0135987421404
NCF06,OUT045,4003.055583099467
FDE21,OUT010,-14.517873595515425
DRG27,OUT013,694.5612589695376
FDW40,OUT049,2393.6510706751005
NCO53,OUT046,2873.2574582658276
FDE23,OUT049,897.4748566740539
FDQ16,OUT046,1753.9702775502524
FDS26,OUT045,4021.6493032616672
FDZ13,OUT010,-1108.4820210886596
FDS14,OUT049,2597.228691633855
FDC10,OUT045,1886.948217347196
FDY16,OUT049,3097.567870133262
FDJ20,OUT035,2190.053965748903
FDV43,OUT035,861.7651352144637
FDZ32,OUT027,3211.5369252875216
FDR23,OUT046,2774.406228533435
FDN24,OUT035,1010.1931904710011
FDE34,OUT027,4344.054534626342
FDU31,OUT013,3542.595488634252
FDW33,OUT018,1445.2268588893658
FDU26,OUT046,1935.6001992943602
FDE20,OUT027,4213.593909539133
NCW05,OUT035,1795.1849034060385
FDB22,OUT018,2168.203831363756
FDO56,OUT046,1920.0099689415147
FDA19,OUT027,3531.583380174092
DRI39,OUT045,834.1025307779989
FDH52,OUT018,772.869612411958
FDZ50,OUT035,3089.5995088229097
NCN42,OUT035,2480.8174309799733
FDB53,OUT013,2378.139957529386
DRG11,OUT017,1841.6755900919165
DRK11,OUT027,3872.3158996270467
FDQ60,OUT017,2101.3866227758867
FDT36,OUT017,678.3799559565729
DRG25,OUT018,2666.088797233574
DRJ23,OUT046,3009.2489802956375
FDG05,OUT035,2705.339631819941
NCK06,OUT018,1662.600612098604
FDU52,OUT017,2571.2766364859876
FDW07,OUT018,1172.0752493837547
NCM17,OUT045,661.0049532684747
FDA22,OUT045,2611.351419408243
NCA41,OUT018,2784.6296281425816
FDF38,OUT035,909.1904262011533
FDH52,OUT046,1079.8618496119568
FDY58,OUT019,1738.4951024135949
FDZ16,OUT045,3046.783199439342
NCM18,OUT017,1089.7710776043202
FDA22,OUT018,2374.6392896201373
NCJ43,OUT035,2934.261983099379
FDI34,OUT027,5136.4880257749155
FDG56,OUT046,1052.6204012082048
FDS34,OUT046,1896.7789930082022
DRC01,OUT035,1033.1049811612768
FDQ04,OUT035,814.6699592392144
FDK04,OUT035,1113.0301430572617
FDT51,OUT049,1931.901894728942
FDV26,OUT017,3255.631317253076
FDS04,OUT049,2271.9960483145446
FDW43,OUT018,3387.8441140613345
FDQ28,OUT010,584.8855556890751
NCK06,OUT017,2042.026009565871
FDS23,OUT018,1789.3660220766615
FDZ36,OUT019,1122.739553194354
FDE56,OUT018,765.625023990889
FDW10,OUT027,4252.024955086318
NCN14,OUT045,2839.1444097208937
NCQ18,OUT045,1470.0514633170674
FDW08,OUT017,1841.0729884314483
FDU43,OUT035,3927.479692080353
FDR33,OUT010,-151.63158730489874
FDM24,OUT010,527.9759850350495
NCZ05,OUT046,1637.0231691809695
NCV41,OUT035,1940.199580529567
FDV11,OUT018,2531.406063386766
NCY05,OUT035,754.137488677736
FDV44,OUT018,2773.534696323797
FDW32,OUT049,1503.266169874598
NCU18,OUT027,3709.1568795461
NCC43,OUT035,4111.32269394346
FDW19,OUT013,1869.9995819118535
FDN31,OUT035,3183.9669672178925
FDI48,OUT045,826.3850505397709
FDS24,OUT017,1604.0798659255822
FDF46,OUT049,1972.6326520173238
DRG23,OUT017,2505.2179086434503
FDG14,OUT018,2183.2180101468657
NCY30,OUT049,2927.608804291935
FDO28,OUT018,1707.6781703885722
DRD24,OUT035,2413.2758759990725
FDI33,OUT049,1565.4277878836167
FDN32,OUT046,2959.9746280819063
FDR16,OUT045,3341.746120706899
FDF26,OUT046,2503.504769668661
NCN29,OUT018,531.4654511136521
FDE20,OUT045,2679.286707646489
FDA46,OUT046,3038.15206274169
FDU28,OUT045,2950.104927502857
FDQ48,OUT045,1592.229710350464
FDV36,OUT013,2099.741583216829
FDR14,OUT018,571.6505578341248
FDP23,OUT017,3547.2319404465616
FDP56,OUT013,893.3720125899802
FDK48,OUT010,-656.9095232105586
FDR48,OUT046,2412.6643128355618
NCY29,OUT049,1016.3826446935275
FDM22,OUT018,664.1850455228509
DRJ01,OUT013,2592.544849372486
FDZ43,OUT045,3840.787641929314
FDV03,OUT035,2607.536405941245
FDX11,OUT027,4369.219233457621
NCA41,OUT027,4507.461325348971
FDE38,OUT017,2772.536076977752
FDI27,OUT018,543.2816952820065
FDN32,OUT013,2954.7015738949476
NCN43,OUT017,2041.5634554452563
FDB47,OUT027,4734.654592256311
FDV03,OUT017,2580.730612566659
NCN30,OUT045,1473.8276313998617
NCV54,OUT010,5.261443190869045
FDV07,OUT013,1812.7238149821997
FDP07,OUT049,3230.1739706558587
FDK48,OUT018,936.4707029063613
FDM15,OUT019,559.6531472736574
FDY19,OUT027,3348.288565501957
FDK46,OUT046,4105.1837288668385
FDY11,OUT045,1079.2098301798933
FDH09,OUT046,874.9392066419941
FDO08,OUT027,4134.73133850034
FDU14,OUT013,3993.189484816754
FDD22,OUT027,3259.1262758719386
FDM27,OUT017,2626.9274671708567
FDL02,OUT027,3197.164392074179
NCA17,OUT035,2486.4771312135067
